profileID,respID,qID,altID,obsID,price,brand,keyless,electric,warranty,blockID,label,chosen
35,106,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,106,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,107,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,107,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,107,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,107,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,107,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,107,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,107,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,107,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,107,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,107,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,107,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,107,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,107,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,107,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,107,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,107,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,107,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,107,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,108,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,108,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,108,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,108,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,108,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,108,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,108,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,108,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,108,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,108,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,108,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,108,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,108,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,108,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,108,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,108,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,108,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,108,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,109,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,109,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,109,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,109,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,109,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,109,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,109,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,109,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,109,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,109,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,109,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,109,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,109,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,109,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,109,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,109,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,109,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,109,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,110,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,110,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,110,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,110,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,110,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,110,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,110,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,110,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,110,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,110,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,110,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,110,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,110,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,110,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,110,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,110,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,110,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,110,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,111,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,111,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,111,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,111,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,111,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,111,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,111,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,111,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,111,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,111,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,111,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,111,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,111,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,111,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,111,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,111,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,111,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,111,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,112,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,112,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,112,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,112,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,112,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,112,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,112,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,112,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,112,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,112,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,112,4,2,4,above 50k,japan,Yes,No,No,1,K Car,1
24,112,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,112,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,112,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,112,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,112,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,112,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,112,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,113,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,113,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,113,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,113,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,113,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,113,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,113,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,113,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,113,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,113,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,113,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,113,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,113,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,113,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,113,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,113,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,113,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,113,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,114,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,114,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,114,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,114,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,114,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,114,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,114,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,114,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,114,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,114,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,114,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,114,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,114,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,114,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,114,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,114,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,114,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,114,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,115,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,115,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,115,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,115,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,115,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,115,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,115,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,115,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,115,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,115,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,115,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,115,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,115,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,115,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,115,5,3,5,above 50k,europe,No,No,Yes,1,O Car,1
7,115,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,115,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,115,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,116,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,116,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,116,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,116,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,116,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,116,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,116,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,116,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,116,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,116,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,116,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,116,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,116,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,116,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,116,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,116,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,116,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,116,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,117,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,117,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,117,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,117,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,117,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,117,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,117,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,117,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,117,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,117,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,117,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,117,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,117,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,117,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,117,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,117,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,117,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,117,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,118,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,118,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,118,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,118,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,118,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,118,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,118,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,118,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,118,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,118,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,118,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,118,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,118,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,118,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,118,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,118,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,118,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,118,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,119,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,119,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,119,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,119,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,119,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,119,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,119,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,119,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,119,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,119,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,119,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,119,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,119,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,119,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,119,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,119,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,119,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,119,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,120,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,120,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,120,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,120,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,120,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,120,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,120,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,120,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,120,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,120,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,120,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,120,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,120,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,120,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,120,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,120,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,120,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,120,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,121,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,121,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,121,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,121,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,121,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,121,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,121,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,121,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,121,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,121,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,121,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,121,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,121,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,121,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,121,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,121,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,121,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,121,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,122,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,122,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,122,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,122,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,122,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,122,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,122,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,122,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,122,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,122,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,122,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,122,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,122,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,122,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,122,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,122,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,122,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,122,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,123,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,123,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,123,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,123,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,123,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,123,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,123,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,123,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,123,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,123,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,123,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,123,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,123,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,123,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,123,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,123,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,123,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,123,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,124,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,124,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,124,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,124,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,124,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,124,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,124,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,124,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,124,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,124,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,124,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,124,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,124,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,124,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,124,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,124,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,124,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,124,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,125,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,125,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,125,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,125,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,125,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,125,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,125,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,125,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,125,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,125,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,125,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,125,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,125,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,125,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,125,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,125,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,125,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,125,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,126,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,126,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,126,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,126,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,126,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,126,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,126,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,126,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,126,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,126,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,126,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,126,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,126,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,126,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,126,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,126,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,126,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,126,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,127,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,127,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,127,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,127,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,127,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,127,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,127,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,127,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,127,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,127,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,127,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,127,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,127,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,127,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,127,5,3,5,above 50k,europe,No,No,Yes,1,O Car,1
7,127,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,127,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,127,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,128,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,128,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,128,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,128,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,128,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
